Execution Date,User Story,Test Case ID,LOB,Execution Status,Defect ID,Defect Description,Defect Type,Defect Status,Severity,Priority
23/12/24,Global Nav,TC_029,E&I,Fail,D_1772,Environment Issue detected in E&I module.,Automation,Open,,
24/12/24,Global Nav,TC_029,E&I,Pass,,,,,,
25/12/24,Global Nav,TC_029,E&I,Pass,,,,,,
26/12/24,Global Nav,TC_029,E&I,Pass,,,,,,
27/12/24,Global Nav,TC_029,E&I,Fail,D_1686,Test Data Issue detected in E&I module.,Automation,Open,,
28/12/24,Global Nav,TC_029,E&I,Fail,D_1218,Test Data Issue detected in E&I module.,Manual,Deferred,,
29/12/24,Global Nav,TC_029,E&I,Fail,D_1164,Environment Issue detected in E&I module.,Manual,In Progress,,
30/12/24,Global Nav,TC_029,E&I,Pass,,,,,,
31/12/24,Global Nav,TC_029,E&I,Pass,,,,,,
01/01/25,Global Nav,TC_029,E&I,Fail,D_1611,Automation Script Issue detected in E&I module.,Automation,Closed,,
02/01/25,Global Nav,TC_029,E&I,Pass,,,,,,
03/01/25,Global Nav,TC_029,E&I,Pass,,,,,,
04/01/25,Global Nav,TC_029,E&I,Pass,,,,,,
05/01/25,Global Nav,TC_029,E&I,Fail,D_1656,Code Issue detected in E&I module.,Automation,Closed,,
06/01/25,Global Nav,TC_029,E&I,Fail,D_1739,Test Data Issue detected in E&I module.,Manual,Deferred,,
07/01/25,Global Nav,TC_029,E&I,Pass,,,,,,
08/01/25,Global Nav,TC_029,E&I,Fail,D_1702,Code Issue detected in E&I module.,Manual,In Progress,,
09/01/25,Global Nav,TC_029,E&I,Pass,,,,,,
10/01/25,Global Nav,TC_029,E&I,Fail,D_1003,Code Issue detected in E&I module.,Manual,Open,,
11/01/25,Global Nav,TC_029,E&I,Pass,,,,,,
12/01/25,Global Nav,TC_029,E&I,Pass,,,,,,
13/01/25,Global Nav,TC_029,E&I,Fail,D_1394,Environment Issue detected in E&I module.,Manual,Deferred,,
14/01/25,Global Nav,TC_029,E&I,Pass,,,,,,
15/01/25,Global Nav,TC_029,E&I,Pass,,,,,,
16/01/25,Global Nav,TC_029,E&I,Fail,D_1741,Code Issue detected in E&I module.,Manual,Deferred,,
17/01/25,Global Nav,TC_029,E&I,Pass,,,,,,
18/01/25,Global Nav,TC_029,E&I,Pass,,,,,,
19/01/25,Global Nav,TC_029,E&I,Pass,,,,,,
20/01/25,Global Nav,TC_029,E&I,Fail,D_1436,Automation Script Issue detected in E&I module.,Manual,Closed,,
21/01/25,Global Nav,TC_029,E&I,Fail,D_1235,Environment Issue detected in E&I module.,Automation,Deferred,,
22/01/25,Global Nav,TC_029,E&I,Pass,,,,,,
23/01/25,Global Nav,TC_029,E&I,Pass,,,,,,
24/01/25,Global Nav,TC_029,E&I,Pass,,,,,,
25/01/25,Global Nav,TC_029,E&I,Pass,,,,,,
26/01/25,Global Nav,TC_029,E&I,Fail,D_1039,Code Issue detected in E&I module.,Manual,Deferred,,
27/01/25,Global Nav,TC_029,E&I,Pass,,,,,,
28/01/25,Global Nav,TC_029,E&I,Pass,,,,,,
29/01/25,Global Nav,TC_029,E&I,Pass,,,,,,
30/01/25,Global Nav,TC_029,E&I,Pass,,,,,,
31/01/25,Global Nav,TC_029,E&I,Fail,D_1895,Environment Issue detected in E&I module.,Manual,In Progress,,
01/02/25,Global Nav,TC_029,E&I,Pass,,,,,,
02/02/25,Global Nav,TC_029,E&I,Pass,,,,,,
03/02/25,Global Nav,TC_029,E&I,Pass,,,,,,
04/02/25,Global Nav,TC_029,E&I,Pass,,,,,,
05/02/25,Global Nav,TC_029,E&I,Fail,D_1716,Automation Script Issue detected in E&I module.,Automation,Open,,
06/02/25,Global Nav,TC_029,E&I,Pass,,,,,,
07/02/25,Global Nav,TC_029,E&I,Fail,D_1361,Automation Script Issue detected in E&I module.,Manual,Open,,
08/02/25,Global Nav,TC_029,E&I,Fail,D_1480,Requirement Gap detected in E&I module.,Manual,Deferred,,
09/02/25,Global Nav,TC_029,E&I,Pass,,,,,,
10/02/25,Global Nav,TC_029,E&I,Fail,D_1184,Requirement Gap detected in E&I module.,Manual,In Progress,,
11/02/25,Global Nav,TC_029,E&I,Pass,,,,,,
12/02/25,Global Nav,TC_029,E&I,Pass,,,,,,
13/02/25,Global Nav,TC_029,E&I,Fail,D_1062,Environment Issue detected in E&I module.,Automation,In Progress,,
14/02/25,Global Nav,TC_029,E&I,Fail,D_1581,Test Data Issue detected in E&I module.,Automation,Open,,
15/02/25,Global Nav,TC_029,E&I,Fail,D_1553,Requirement Gap detected in E&I module.,Automation,Closed,,
16/02/25,Global Nav,TC_029,E&I,Pass,,,,,,
17/02/25,Global Nav,TC_029,E&I,Fail,D_1026,Code Issue detected in E&I module.,Automation,Deferred,,
18/02/25,Global Nav,TC_029,E&I,Pass,,,,,,
19/02/25,Global Nav,TC_029,E&I,Fail,D_1606,Test Data Issue detected in E&I module.,Manual,Deferred,,
20/02/25,Global Nav,TC_029,E&I,Pass,,,,,,
21/02/25,Global Nav,TC_029,E&I,Fail,D_1935,Environment Issue detected in E&I module.,Manual,Open,,
22/02/25,Global Nav,TC_029,E&I,Pass,,,,,,
23/02/25,Global Nav,TC_029,E&I,Pass,,,,,,
24/02/25,Global Nav,TC_029,E&I,Pass,,,,,,
25/02/25,Global Nav,TC_029,E&I,Fail,D_1719,Code Issue detected in E&I module.,Automation,Open,,
26/02/25,Global Nav,TC_029,E&I,Pass,,,,,,
27/02/25,Global Nav,TC_029,E&I,Pass,,,,,,
28/02/25,Global Nav,TC_029,E&I,Pass,,,,,,
01/03/25,Global Nav,TC_029,E&I,Pass,,,,,,
02/03/25,Global Nav,TC_029,E&I,Fail,D_1989,Requirement Gap detected in E&I module.,Automation,Closed,,
03/03/25,Global Nav,TC_029,E&I,Fail,D_1407,Requirement Gap detected in E&I module.,Manual,In Progress,,
04/03/25,Global Nav,TC_029,E&I,Pass,,,,,,
05/03/25,Global Nav,TC_029,E&I,Fail,D_1359,Requirement Gap detected in E&I module.,Manual,Closed,,
15/12/24,Global Nav,TC_030,C&I,Pass,,,,,,
16/12/24,Global Nav,TC_030,C&I,Fail,D_1222,Automation Script Issue detected in C&I module.,Manual,Deferred,,
17/12/24,Global Nav,TC_030,C&I,Pass,,,,,,
18/12/24,Global Nav,TC_030,C&I,Pass,,,,,,
19/12/24,Global Nav,TC_030,C&I,Fail,D_1680,Test Data Issue detected in C&I module.,Manual,Deferred,,
20/12/24,Global Nav,TC_030,C&I,Fail,D_1966,Code Issue detected in C&I module.,Manual,Open,,
21/12/24,Global Nav,TC_030,C&I,Fail,D_1918,Environment Issue detected in C&I module.,Manual,Closed,,
22/12/24,Global Nav,TC_030,C&I,Fail,D_1064,Environment Issue detected in C&I module.,Manual,Closed,,
23/12/24,Global Nav,TC_030,C&I,Pass,,,,,,
24/12/24,Global Nav,TC_030,C&I,Pass,,,,,,
25/12/24,Global Nav,TC_030,C&I,Fail,D_1125,Test Data Issue detected in C&I module.,Automation,In Progress,,
26/12/24,Global Nav,TC_030,C&I,Pass,,,,,,
27/12/24,Global Nav,TC_030,C&I,Pass,,,,,,
28/12/24,Global Nav,TC_030,C&I,Fail,D_1594,Test Data Issue detected in C&I module.,Manual,In Progress,,
29/12/24,Global Nav,TC_030,C&I,Fail,D_1342,Code Issue detected in C&I module.,Automation,Deferred,,
30/12/24,Global Nav,TC_030,C&I,Fail,D_1480,Test Data Issue detected in C&I module.,Automation,Open,,
31/12/24,Global Nav,TC_030,C&I,Pass,,,,,,
01/01/25,Global Nav,TC_030,C&I,Pass,,,,,,
02/01/25,Global Nav,TC_030,C&I,Pass,,,,,,
03/01/25,Global Nav,TC_030,C&I,Fail,D_1854,Automation Script Issue detected in C&I module.,Manual,Open,,
04/01/25,Global Nav,TC_030,C&I,Fail,D_1539,Automation Script Issue detected in C&I module.,Automation,In Progress,,
05/01/25,Global Nav,TC_030,C&I,Pass,,,,,,
06/01/25,Global Nav,TC_030,C&I,Fail,D_1688,Environment Issue detected in C&I module.,Manual,Open,,
07/01/25,Global Nav,TC_030,C&I,Pass,,,,,,
08/01/25,Global Nav,TC_030,C&I,Fail,D_1189,Requirement Gap detected in C&I module.,Automation,Closed,,
09/01/25,Global Nav,TC_030,C&I,Fail,D_1265,Requirement Gap detected in C&I module.,Manual,Open,,
10/01/25,Global Nav,TC_030,C&I,Pass,,,,,,
11/01/25,Global Nav,TC_030,C&I,Pass,,,,,,
12/01/25,Global Nav,TC_030,C&I,Pass,,,,,,
13/01/25,Global Nav,TC_030,C&I,Pass,,,,,,
14/01/25,Global Nav,TC_030,C&I,Pass,,,,,,
15/01/25,Global Nav,TC_030,C&I,Fail,D_1907,Automation Script Issue detected in C&I module.,Manual,Open,,
16/01/25,Global Nav,TC_030,C&I,Fail,D_1604,Automation Script Issue detected in C&I module.,Manual,Open,,
17/01/25,Global Nav,TC_030,C&I,Pass,,,,,,
18/01/25,Global Nav,TC_030,C&I,Pass,,,,,,
19/01/25,Global Nav,TC_030,C&I,Pass,,,,,,
20/01/25,Global Nav,TC_030,C&I,Pass,,,,,,
21/01/25,Global Nav,TC_030,C&I,Pass,,,,,,
22/01/25,Global Nav,TC_030,C&I,Pass,,,,,,
23/01/25,Global Nav,TC_030,C&I,Fail,D_1396,Environment Issue detected in C&I module.,Manual,Open,,
24/01/25,Global Nav,TC_030,C&I,Pass,,,,,,
25/01/25,Global Nav,TC_030,C&I,Pass,,,,,,
26/01/25,Global Nav,TC_030,C&I,Pass,,,,,,
27/01/25,Global Nav,TC_030,C&I,Pass,,,,,,
28/01/25,Global Nav,TC_030,C&I,Pass,,,,,,
29/01/25,Global Nav,TC_030,C&I,Pass,,,,,,
30/01/25,Global Nav,TC_030,C&I,Fail,D_1321,Automation Script Issue detected in C&I module.,Automation,Closed,,
31/01/25,Global Nav,TC_030,C&I,Pass,,,,,,
01/02/25,Global Nav,TC_030,C&I,Pass,,,,,,
02/02/25,Global Nav,TC_030,C&I,Pass,,,,,,
03/02/25,Global Nav,TC_030,C&I,Pass,,,,,,
04/02/25,Global Nav,TC_030,C&I,Fail,D_1295,Environment Issue detected in C&I module.,Automation,In Progress,,
05/02/25,Global Nav,TC_030,C&I,Pass,,,,,,
06/02/25,Global Nav,TC_030,C&I,Pass,,,,,,
07/02/25,Global Nav,TC_030,C&I,Pass,,,,,,
08/02/25,Global Nav,TC_030,C&I,Pass,,,,,,
09/02/25,Global Nav,TC_030,C&I,Fail,D_1642,Automation Script Issue detected in C&I module.,Automation,Open,,
10/02/25,Global Nav,TC_030,C&I,Pass,,,,,,
11/02/25,Global Nav,TC_030,C&I,Pass,,,,,,
12/02/25,Global Nav,TC_030,C&I,Pass,,,,,,
13/02/25,Global Nav,TC_030,C&I,Fail,D_1967,Test Data Issue detected in C&I module.,Automation,Closed,,
14/02/25,Global Nav,TC_030,C&I,Pass,,,,,,
15/02/25,Global Nav,TC_030,C&I,Fail,D_1523,Test Data Issue detected in C&I module.,Manual,Deferred,,
16/02/25,Global Nav,TC_030,C&I,Pass,,,,,,
17/02/25,Global Nav,TC_030,C&I,Fail,D_1607,Test Data Issue detected in C&I module.,Automation,Open,,
18/02/25,Global Nav,TC_030,C&I,Pass,,,,,,
19/02/25,Global Nav,TC_030,C&I,Fail,D_1092,Requirement Gap detected in C&I module.,Manual,Closed,,
20/02/25,Global Nav,TC_030,C&I,Fail,D_1008,Code Issue detected in C&I module.,Automation,In Progress,,
21/02/25,Global Nav,TC_030,C&I,Pass,,,,,,
22/02/25,Global Nav,TC_030,C&I,Pass,,,,,,
23/02/25,Global Nav,TC_030,C&I,Pass,,,,,,
24/02/25,Global Nav,TC_030,C&I,Pass,,,,,,
25/02/25,Global Nav,TC_030,C&I,Pass,,,,,,
26/02/25,Global Nav,TC_030,C&I,Pass,,,,,,
27/02/25,Global Nav,TC_030,C&I,Pass,,,,,,
28/02/25,Global Nav,TC_030,C&I,Fail,D_1425,Environment Issue detected in C&I module.,Manual,Deferred,,
01/03/25,Global Nav,TC_030,C&I,Pass,,,,,,
02/03/25,Global Nav,TC_030,C&I,Pass,,,,,,
03/03/25,Global Nav,TC_030,C&I,Pass,,,,,,
04/03/25,Global Nav,TC_030,C&I,Pass,,,,,,
05/03/25,Global Nav,TC_030,C&I,Pass,,,,,,
15/12/24,Global Nav,TC_031,E&I,Pass,,,,,,
16/12/24,Global Nav,TC_031,E&I,Fail,D_1745,Test Data Issue detected in E&I module.,Automation,In Progress,,
17/12/24,Global Nav,TC_031,E&I,Pass,,,,,,
18/12/24,Global Nav,TC_031,E&I,Pass,,,,,,
19/12/24,Global Nav,TC_031,E&I,Pass,,,,,,
20/12/24,Global Nav,TC_031,E&I,Fail,D_1149,Environment Issue detected in E&I module.,Manual,In Progress,,
21/12/24,Global Nav,TC_031,E&I,Pass,,,,,,
22/12/24,Global Nav,TC_031,E&I,Pass,,,,,,
23/12/24,Global Nav,TC_031,E&I,Fail,D_1936,Code Issue detected in E&I module.,Automation,In Progress,,
24/12/24,Global Nav,TC_031,E&I,Pass,,,,,,
25/12/24,Global Nav,TC_031,E&I,Pass,,,,,,
26/12/24,Global Nav,TC_031,E&I,Pass,,,,,,
27/12/24,Global Nav,TC_031,E&I,Pass,,,,,,
28/12/24,Global Nav,TC_031,E&I,Pass,,,,,,
29/12/24,Global Nav,TC_031,E&I,Fail,D_1731,Test Data Issue detected in E&I module.,Manual,In Progress,,
30/12/24,Global Nav,TC_031,E&I,Fail,D_1001,Environment Issue detected in E&I module.,Manual,Closed,,
31/12/24,Global Nav,TC_031,E&I,Pass,,,,,,
01/01/25,Global Nav,TC_031,E&I,Pass,,,,,,
02/01/25,Global Nav,TC_031,E&I,Pass,,,,,,
03/01/25,Global Nav,TC_031,E&I,Pass,,,,,,
04/01/25,Global Nav,TC_031,E&I,Pass,,,,,,
05/01/25,Global Nav,TC_031,E&I,Fail,D_1512,Environment Issue detected in E&I module.,Manual,Deferred,,
06/01/25,Global Nav,TC_031,E&I,Pass,,,,,,
07/01/25,Global Nav,TC_031,E&I,Pass,,,,,,
08/01/25,Global Nav,TC_031,E&I,Pass,,,,,,
09/01/25,Global Nav,TC_031,E&I,Pass,,,,,,
10/01/25,Global Nav,TC_031,E&I,Pass,,,,,,
11/01/25,Global Nav,TC_031,E&I,Pass,,,,,,
12/01/25,Global Nav,TC_031,E&I,Fail,D_1774,Test Data Issue detected in E&I module.,Manual,Closed,,
13/01/25,Global Nav,TC_031,E&I,Pass,,,,,,
14/01/25,Global Nav,TC_031,E&I,Pass,,,,,,
15/01/25,Global Nav,TC_031,E&I,Pass,,,,,,
16/01/25,Global Nav,TC_031,E&I,Fail,D_1615,Automation Script Issue detected in E&I module.,Manual,In Progress,,
17/01/25,Global Nav,TC_031,E&I,Fail,D_1408,Test Data Issue detected in E&I module.,Manual,In Progress,,
18/01/25,Global Nav,TC_031,E&I,Pass,,,,,,
19/01/25,Global Nav,TC_031,E&I,Pass,,,,,,
20/01/25,Global Nav,TC_031,E&I,Fail,D_1967,Environment Issue detected in E&I module.,Automation,In Progress,,
21/01/25,Global Nav,TC_031,E&I,Pass,,,,,,
22/01/25,Global Nav,TC_031,E&I,Pass,,,,,,
23/01/25,Global Nav,TC_031,E&I,Fail,D_1472,Requirement Gap detected in E&I module.,Manual,Deferred,,
24/01/25,Global Nav,TC_031,E&I,Pass,,,,,,
25/01/25,Global Nav,TC_031,E&I,Pass,,,,,,
26/01/25,Global Nav,TC_031,E&I,Pass,,,,,,
27/01/25,Global Nav,TC_031,E&I,Pass,,,,,,
28/01/25,Global Nav,TC_031,E&I,Pass,,,,,,
29/01/25,Global Nav,TC_031,E&I,Fail,D_1981,Environment Issue detected in E&I module.,Automation,Open,,
30/01/25,Global Nav,TC_031,E&I,Pass,,,,,,
31/01/25,Global Nav,TC_031,E&I,Pass,,,,,,
01/02/25,Global Nav,TC_031,E&I,Pass,,,,,,
02/02/25,Global Nav,TC_031,E&I,Pass,,,,,,
03/02/25,Global Nav,TC_031,E&I,Pass,,,,,,
04/02/25,Global Nav,TC_031,E&I,Pass,,,,,,
05/02/25,Global Nav,TC_031,E&I,Pass,,,,,,
06/02/25,Global Nav,TC_031,E&I,Pass,,,,,,
07/02/25,Global Nav,TC_031,E&I,Pass,,,,,,
08/02/25,Global Nav,TC_031,E&I,Pass,,,,,,
09/02/25,Global Nav,TC_031,E&I,Fail,D_1531,Requirement Gap detected in E&I module.,Manual,Open,,
10/02/25,Global Nav,TC_031,E&I,Pass,,,,,,
11/02/25,Global Nav,TC_031,E&I,Fail,D_1690,Code Issue detected in E&I module.,Automation,Open,,
12/02/25,Global Nav,TC_031,E&I,Pass,,,,,,
13/02/25,Global Nav,TC_031,E&I,Pass,,,,,,
14/02/25,Global Nav,TC_031,E&I,Pass,,,,,,
15/02/25,Global Nav,TC_031,E&I,Fail,D_1975,Automation Script Issue detected in E&I module.,Automation,Deferred,,
16/02/25,Global Nav,TC_031,E&I,Pass,,,,,,
17/02/25,Global Nav,TC_031,E&I,Pass,,,,,,
18/02/25,Global Nav,TC_031,E&I,Fail,D_1370,Automation Script Issue detected in E&I module.,Manual,Open,,
19/02/25,Global Nav,TC_031,E&I,Pass,,,,,,
20/02/25,Global Nav,TC_031,E&I,Pass,,,,,,
21/02/25,Global Nav,TC_031,E&I,Pass,,,,,,
22/02/25,Global Nav,TC_031,E&I,Fail,D_1708,Environment Issue detected in E&I module.,Manual,Closed,,
23/02/25,Global Nav,TC_031,E&I,Fail,D_1077,Requirement Gap detected in E&I module.,Manual,In Progress,,
24/02/25,Global Nav,TC_031,E&I,Fail,D_1607,Code Issue detected in E&I module.,Manual,Deferred,,
25/02/25,Global Nav,TC_031,E&I,Pass,,,,,,
26/02/25,Global Nav,TC_031,E&I,Pass,,,,,,
27/02/25,Global Nav,TC_031,E&I,Pass,,,,,,
28/02/25,Global Nav,TC_031,E&I,Fail,D_1162,Automation Script Issue detected in E&I module.,Automation,Open,,
01/03/25,Global Nav,TC_031,E&I,Fail,D_1611,Test Data Issue detected in E&I module.,Automation,In Progress,,
02/03/25,Global Nav,TC_031,E&I,Pass,,,,,,
03/03/25,Global Nav,TC_031,E&I,Pass,,,,,,
04/03/25,Global Nav,TC_031,E&I,Pass,,,,,,
05/03/25,Global Nav,TC_031,E&I,Pass,,,,,,
15/12/24,Global Nav,TC_032,E&I,Pass,,,,,,
16/12/24,Global Nav,TC_032,E&I,Pass,,,,,,
17/12/24,Global Nav,TC_032,E&I,Pass,,,,,,
18/12/24,Global Nav,TC_032,E&I,Pass,,,,,,
19/12/24,Global Nav,TC_032,E&I,Pass,,,,,,
20/12/24,Global Nav,TC_032,E&I,Fail,D_1933,Automation Script Issue detected in E&I module.,Manual,Open,,
21/12/24,Global Nav,TC_032,E&I,Fail,D_1019,Environment Issue detected in E&I module.,Automation,Deferred,,
22/12/24,Global Nav,TC_032,E&I,Pass,,,,,,
23/12/24,Global Nav,TC_032,E&I,Pass,,,,,,
24/12/24,Global Nav,TC_032,E&I,Pass,,,,,,
25/12/24,Global Nav,TC_032,E&I,Pass,,,,,,
26/12/24,Global Nav,TC_032,E&I,Pass,,,,,,
27/12/24,Global Nav,TC_032,E&I,Pass,,,,,,
28/12/24,Global Nav,TC_032,E&I,Pass,,,,,,
29/12/24,Global Nav,TC_032,E&I,Pass,,,,,,
30/12/24,Global Nav,TC_032,E&I,Pass,,,,,,
31/12/24,Global Nav,TC_032,E&I,Pass,,,,,,
01/01/25,Global Nav,TC_032,E&I,Fail,D_1908,Code Issue detected in E&I module.,Automation,Closed,,
02/01/25,Global Nav,TC_032,E&I,Fail,D_1351,Test Data Issue detected in E&I module.,Manual,Deferred,,
03/01/25,Global Nav,TC_032,E&I,Pass,,,,,,
04/01/25,Global Nav,TC_032,E&I,Pass,,,,,,
05/01/25,Global Nav,TC_032,E&I,Pass,,,,,,
06/01/25,Global Nav,TC_032,E&I,Pass,,,,,,
07/01/25,Global Nav,TC_032,E&I,Fail,D_1784,Automation Script Issue detected in E&I module.,Automation,In Progress,,
08/01/25,Global Nav,TC_032,E&I,Pass,,,,,,
09/01/25,Global Nav,TC_032,E&I,Pass,,,,,,
10/01/25,Global Nav,TC_032,E&I,Fail,D_1836,Test Data Issue detected in E&I module.,Manual,Open,,
11/01/25,Global Nav,TC_032,E&I,Fail,D_1116,Test Data Issue detected in E&I module.,Automation,Deferred,,
12/01/25,Global Nav,TC_032,E&I,Pass,,,,,,
13/01/25,Global Nav,TC_032,E&I,Fail,D_1497,Automation Script Issue detected in E&I module.,Manual,In Progress,,
14/01/25,Global Nav,TC_032,E&I,Pass,,,,,,
15/01/25,Global Nav,TC_032,E&I,Pass,,,,,,
16/01/25,Global Nav,TC_032,E&I,Pass,,,,,,
17/01/25,Global Nav,TC_032,E&I,Pass,,,,,,
18/01/25,Global Nav,TC_032,E&I,Pass,,,,,,
19/01/25,Global Nav,TC_032,E&I,Fail,D_1247,Environment Issue detected in E&I module.,Automation,Deferred,,
20/01/25,Global Nav,TC_032,E&I,Fail,D_1324,Requirement Gap detected in E&I module.,Manual,Open,,
21/01/25,Global Nav,TC_032,E&I,Pass,,,,,,
22/01/25,Global Nav,TC_032,E&I,Pass,,,,,,
23/01/25,Global Nav,TC_032,E&I,Fail,D_1793,Automation Script Issue detected in E&I module.,Manual,Open,,
24/01/25,Global Nav,TC_032,E&I,Pass,,,,,,
25/01/25,Global Nav,TC_032,E&I,Pass,,,,,,
26/01/25,Global Nav,TC_032,E&I,Pass,,,,,,
27/01/25,Global Nav,TC_032,E&I,Pass,,,,,,
28/01/25,Global Nav,TC_032,E&I,Fail,D_1642,Test Data Issue detected in E&I module.,Manual,Deferred,,
29/01/25,Global Nav,TC_032,E&I,Pass,,,,,,
30/01/25,Global Nav,TC_032,E&I,Pass,,,,,,
31/01/25,Global Nav,TC_032,E&I,Pass,,,,,,
01/02/25,Global Nav,TC_032,E&I,Fail,D_1778,Requirement Gap detected in E&I module.,Automation,Closed,,
02/02/25,Global Nav,TC_032,E&I,Fail,D_1723,Test Data Issue detected in E&I module.,Manual,Deferred,,
03/02/25,Global Nav,TC_032,E&I,Pass,,,,,,
04/02/25,Global Nav,TC_032,E&I,Pass,,,,,,
05/02/25,Global Nav,TC_032,E&I,Pass,,,,,,
06/02/25,Global Nav,TC_032,E&I,Pass,,,,,,
07/02/25,Global Nav,TC_032,E&I,Pass,,,,,,
08/02/25,Global Nav,TC_032,E&I,Pass,,,,,,
09/02/25,Global Nav,TC_032,E&I,Pass,,,,,,
10/02/25,Global Nav,TC_032,E&I,Pass,,,,,,
11/02/25,Global Nav,TC_032,E&I,Pass,,,,,,
12/02/25,Global Nav,TC_032,E&I,Fail,D_1125,Automation Script Issue detected in E&I module.,Manual,In Progress,,
13/02/25,Global Nav,TC_032,E&I,Pass,,,,,,
14/02/25,Global Nav,TC_032,E&I,Pass,,,,,,
15/02/25,Global Nav,TC_032,E&I,Pass,,,,,,
16/02/25,Global Nav,TC_032,E&I,Fail,D_1008,Code Issue detected in E&I module.,Manual,In Progress,,
17/02/25,Global Nav,TC_032,E&I,Fail,D_1593,Test Data Issue detected in E&I module.,Manual,Open,,
18/02/25,Global Nav,TC_032,E&I,Pass,,,,,,
19/02/25,Global Nav,TC_032,E&I,Fail,D_1962,Environment Issue detected in E&I module.,Manual,Open,,
20/02/25,Global Nav,TC_032,E&I,Pass,,,,,,
21/02/25,Global Nav,TC_032,E&I,Pass,,,,,,
22/02/25,Global Nav,TC_032,E&I,Fail,D_1084,Code Issue detected in E&I module.,Automation,Closed,,
23/02/25,Global Nav,TC_032,E&I,Pass,,,,,,
24/02/25,Global Nav,TC_032,E&I,Pass,,,,,,
25/02/25,Global Nav,TC_032,E&I,Pass,,,,,,
26/02/25,Global Nav,TC_032,E&I,Fail,D_1069,Test Data Issue detected in E&I module.,Automation,Open,,
27/02/25,Global Nav,TC_032,E&I,Pass,,,,,,
28/02/25,Global Nav,TC_032,E&I,Pass,,,,,,
01/03/25,Global Nav,TC_032,E&I,Fail,D_1893,Environment Issue detected in E&I module.,Manual,Closed,,
02/03/25,Global Nav,TC_032,E&I,Pass,,,,,,
03/03/25,Global Nav,TC_032,E&I,Fail,D_1881,Test Data Issue detected in E&I module.,Automation,Deferred,,
04/03/25,Global Nav,TC_032,E&I,Pass,,,,,,
05/03/25,Global Nav,TC_032,E&I,Pass,,,,,,
15/12/24,Global Nav,TC_033,M&R,Pass,,,,,,
16/12/24,Global Nav,TC_033,M&R,Pass,,,,,,
17/12/24,Global Nav,TC_033,M&R,Pass,,,,,,
18/12/24,Global Nav,TC_033,M&R,Pass,,,,,,
19/12/24,Global Nav,TC_033,M&R,Pass,,,,,,
20/12/24,Global Nav,TC_033,M&R,Pass,,,,,,
21/12/24,Global Nav,TC_033,M&R,Pass,,,,,,
22/12/24,Global Nav,TC_033,M&R,Fail,D_1264,Environment Issue detected in M&R module.,Automation,Deferred,,
23/12/24,Global Nav,TC_033,M&R,Fail,D_1278,Environment Issue detected in M&R module.,Automation,Open,,
24/12/24,Global Nav,TC_033,M&R,Pass,,,,,,
25/12/24,Global Nav,TC_033,M&R,Pass,,,,,,
26/12/24,Global Nav,TC_033,M&R,Fail,D_1739,Requirement Gap detected in M&R module.,Automation,Deferred,,
27/12/24,Global Nav,TC_033,M&R,Fail,D_1748,Requirement Gap detected in M&R module.,Manual,Open,,
28/12/24,Global Nav,TC_033,M&R,Pass,,,,,,
29/12/24,Global Nav,TC_033,M&R,Pass,,,,,,
30/12/24,Global Nav,TC_033,M&R,Pass,,,,,,
31/12/24,Global Nav,TC_033,M&R,Fail,D_1229,Test Data Issue detected in M&R module.,Manual,Closed,,
01/01/25,Global Nav,TC_033,M&R,Fail,D_1818,Environment Issue detected in M&R module.,Automation,In Progress,,
02/01/25,Global Nav,TC_033,M&R,Fail,D_1132,Automation Script Issue detected in M&R module.,Manual,Open,,
03/01/25,Global Nav,TC_033,M&R,Fail,D_1870,Code Issue detected in M&R module.,Automation,Open,,
04/01/25,Global Nav,TC_033,M&R,Fail,D_1219,Environment Issue detected in M&R module.,Manual,In Progress,,
05/01/25,Global Nav,TC_033,M&R,Pass,,,,,,
06/01/25,Global Nav,TC_033,M&R,Pass,,,,,,
07/01/25,Global Nav,TC_033,M&R,Pass,,,,,,
08/01/25,Global Nav,TC_033,M&R,Pass,,,,,,
09/01/25,Global Nav,TC_033,M&R,Pass,,,,,,
10/01/25,Global Nav,TC_033,M&R,Pass,,,,,,
11/01/25,Global Nav,TC_033,M&R,Fail,D_1329,Test Data Issue detected in M&R module.,Automation,Deferred,,
12/01/25,Global Nav,TC_033,M&R,Fail,D_1227,Requirement Gap detected in M&R module.,Automation,Deferred,,
13/01/25,Global Nav,TC_033,M&R,Pass,,,,,,
14/01/25,Global Nav,TC_033,M&R,Pass,,,,,,
15/01/25,Global Nav,TC_033,M&R,Pass,,,,,,
16/01/25,Global Nav,TC_033,M&R,Fail,D_1137,Environment Issue detected in M&R module.,Automation,Deferred,,
17/01/25,Global Nav,TC_033,M&R,Fail,D_1885,Environment Issue detected in M&R module.,Automation,Deferred,,
18/01/25,Global Nav,TC_033,M&R,Pass,,,,,,
19/01/25,Global Nav,TC_033,M&R,Fail,D_1759,Environment Issue detected in M&R module.,Manual,In Progress,,
20/01/25,Global Nav,TC_033,M&R,Fail,D_1304,Requirement Gap detected in M&R module.,Manual,In Progress,,
21/01/25,Global Nav,TC_033,M&R,Pass,,,,,,
22/01/25,Global Nav,TC_033,M&R,Pass,,,,,,
23/01/25,Global Nav,TC_033,M&R,Pass,,,,,,
24/01/25,Global Nav,TC_033,M&R,Fail,D_1948,Requirement Gap detected in M&R module.,Manual,Deferred,,
