Execution Date,User Story,Test Case ID,LOB,Execution Status,Defect ID,Defect Description,Defect Type,Defect Status,Test Case Name,Severity,Priority
2025-03-01,Global Nav,TC_008,M&R,Fail,D_1288,Test Data Issue detected in M&R module.,Automation,Open,Test Case 80,Critical,P1
2025-03-02,Global Nav,TC_008,M&R,Fail,D_1057,Code Issue detected in M&R module.,Automation,Open,Test Case 12,High,P1
2025-03-03,Global Nav,TC_008,M&R,Pass,D5537,Issue with ui element issue in E&I,Data Issue,Open,Test Case 57,Critical,P1
2025-03-04,Global Nav,TC_008,M&R,Pass,D7669,Issue with data issue in E&I,Environment,Closed,Test Case 110,Critical,P3
2025-03-05,Global Nav,TC_008,M&R,Fail,D_1938,Requirement Gap detected in M&R module.,Manual,In Progress,Test Case 17,High,P4
2024-12-15,Global Nav,TC_009,E&I,Fail,D_1954,Requirement Gap detected in E&I module.,Manual,In Progress,Test Case 103,High,P2
2024-12-16,Global Nav,TC_009,E&I,Fail,D_1123,Requirement Gap detected in E&I module.,Automation,Closed,Test Case 72,Medium,P3
2024-12-17,Global Nav,TC_009,E&I,Fail,D_1532,Requirement Gap detected in E&I module.,Manual,In Progress,Test Case 1,Medium,P3
2024-12-18,Global Nav,TC_009,E&I,Pass,D6323,Issue with ui element issue in C&I,UI Element Issue,Open,Test Case 112,Critical,P3
2024-12-19,Global Nav,TC_009,E&I,Pass,D3545,Issue with data issue in M&R,Data Issue,Closed,Test Case 7,Medium,P1
2024-12-20,Global Nav,TC_009,E&I,Pass,D9715,Issue with ui element issue in M&R,UI Element Issue,In Progress,Test Case 53,High,P3
2024-12-21,Global Nav,TC_009,E&I,Fail,D_1962,Requirement Gap detected in E&I module.,Automation,Open,Test Case 13,Medium,P1
2024-12-22,Global Nav,TC_009,E&I,Pass,D6606,Issue with data issue in C&I,Environment,Closed,Test Case 58,High,P1
2024-12-23,Global Nav,TC_009,E&I,Fail,D_1835,Automation Script Issue detected in E&I module.,Manual,In Progress,Test Case 17,High,P1
2024-12-24,Global Nav,TC_009,E&I,Pass,D3545,Issue with data issue in E&I,Environment,Open,Test Case 105,Critical,P4
2024-12-25,Global Nav,TC_009,E&I,Pass,D3009,Issue with data issue in C&I,UI Element Issue,In Progress,Test Case 116,Critical,P1
2024-12-26,Global Nav,TC_009,E&I,Pass,D9082,Issue with ui element issue in C&I,Data Issue,Open,Test Case 98,Medium,P4
2024-12-27,Global Nav,TC_009,E&I,Pass,D4727,Issue with ui element issue in E&I,Environment,In Progress,Test Case 26,High,P4
2024-12-28,Global Nav,TC_009,E&I,Pass,D1889,Issue with ui element issue in C&I,Environment,Open,Test Case 25,Critical,P1
2024-12-29,Global Nav,TC_009,E&I,Fail,D_1226,Test Data Issue detected in E&I module.,Automation,In Progress,Test Case 27,Medium,P2
2024-12-30,Global Nav,TC_009,E&I,Pass,D7558,Issue with ui element issue in M&R,Environment,Open,Test Case 18,Medium,P1
2024-12-31,Global Nav,TC_009,E&I,Pass,D4204,Issue with ui element issue in E&I,Data Issue,In Progress,Test Case 24,High,P2
2025-01-01,Global Nav,TC_009,E&I,Pass,D6532,Issue with environment in M&R,UI Element Issue,In Progress,Test Case 55,Critical,P2
2025-01-02,Global Nav,TC_009,E&I,Fail,D_1923,Code Issue detected in E&I module.,Manual,Open,Test Case 56,Medium,P3
2025-01-03,Global Nav,TC_009,E&I,Pass,D3213,Issue with environment in E&I,UI Element Issue,Open,Test Case 79,Critical,P1
2025-01-04,Global Nav,TC_009,E&I,Fail,D_1894,Automation Script Issue detected in E&I module.,Automation,In Progress,Test Case 13,Critical,P4
2025-01-05,Global Nav,TC_009,E&I,Pass,D3545,Issue with ui element issue in C&I,Data Issue,Closed,Test Case 67,High,P1
2025-01-06,Global Nav,TC_009,E&I,Pass,D8812,Issue with environment in C&I,Environment,Open,Test Case 98,High,P4
2025-01-07,Global Nav,TC_009,E&I,Pass,D9758,Issue with environment in M&R,Data Issue,Open,Test Case 68,Critical,P2
2025-01-08,Global Nav,TC_009,E&I,Pass,D9093,Issue with environment in E&I,UI Element Issue,Open,Test Case 15,Medium,P4
2025-01-09,Global Nav,TC_009,E&I,Pass,D1373,Issue with data issue in M&R,UI Element Issue,Closed,Test Case 69,High,P1
2025-01-10,Global Nav,TC_009,E&I,Fail,D_1934,Requirement Gap detected in E&I module.,Manual,Closed,Test Case 72,High,P4
2025-01-11,Global Nav,TC_009,E&I,Pass,D8893,Issue with ui element issue in C&I,Data Issue,Open,Test Case 64,High,P4
2025-01-12,Global Nav,TC_009,E&I,Fail,D_1639,Environment Issue detected in E&I module.,Automation,In Progress,Test Case 99,Critical,P3
2025-01-13,Global Nav,TC_009,E&I,Pass,D8812,Issue with environment in M&R,UI Element Issue,Closed,Test Case 13,Medium,P1
2025-01-14,Global Nav,TC_009,E&I,Pass,D4279,Issue with ui element issue in M&R,UI Element Issue,Open,Test Case 85,Medium,P4
2025-01-15,Global Nav,TC_009,E&I,Pass,D8392,Issue with data issue in M&R,UI Element Issue,Open,Test Case 108,Medium,P1
2025-01-16,Global Nav,TC_009,E&I,Fail,D_1135,Automation Script Issue detected in E&I module.,Manual,Open,Test Case 92,High,P1
2025-01-17,Global Nav,TC_009,E&I,Pass,D4727,Issue with data issue in E&I,Data Issue,Open,Test Case 75,Medium,P2
2025-01-18,Global Nav,TC_009,E&I,Pass,D3213,Issue with data issue in E&I,Data Issue,Closed,Test Case 24,Medium,P3
2025-01-19,Global Nav,TC_009,E&I,Pass,D8278,Issue with environment in C&I,UI Element Issue,Open,Test Case 36,High,P4
2025-01-20,Global Nav,TC_009,E&I,Fail,D_1944,Environment Issue detected in E&I module.,Manual,In Progress,Test Case 54,Medium,P4
2025-01-21,Global Nav,TC_009,E&I,Fail,D_1748,Test Data Issue detected in E&I module.,Manual,Closed,Test Case 39,Medium,P3
2025-01-22,Global Nav,TC_009,E&I,Fail,D_1355,Test Data Issue detected in E&I module.,Manual,Open,Test Case 27,High,P3
2025-01-23,Global Nav,TC_009,E&I,Pass,D3009,Issue with ui element issue in M&R,Environment,Closed,Test Case 55,Critical,P1
2025-01-24,Global Nav,TC_009,E&I,Pass,D6532,Issue with data issue in E&I,Data Issue,In Progress,Test Case 76,Critical,P4
2025-01-25,Global Nav,TC_009,E&I,Pass,D9082,Issue with ui element issue in E&I,Data Issue,In Progress,Test Case 17,Medium,P4
2025-01-26,Global Nav,TC_009,E&I,Pass,D9376,Issue with environment in M&R,UI Element Issue,Open,Test Case 87,Medium,P3
2025-01-27,Global Nav,TC_009,E&I,Fail,D_1601,Automation Script Issue detected in E&I module.,Automation,Closed,Test Case 103,Medium,P1
2025-01-28,Global Nav,TC_009,E&I,Fail,D_1339,Test Data Issue detected in E&I module.,Automation,Open,Test Case 105,Medium,P1
2025-01-29,Global Nav,TC_009,E&I,Pass,D3545,Issue with environment in E&I,Environment,Open,Test Case 17,Critical,P3
2025-01-30,Global Nav,TC_009,E&I,Pass,D9422,Issue with environment in C&I,UI Element Issue,Closed,Test Case 3,Critical,P2
2025-01-31,Global Nav,TC_009,E&I,Pass,D4727,Issue with ui element issue in C&I,UI Element Issue,Open,Test Case 47,Medium,P4
2025-02-01,Global Nav,TC_009,E&I,Pass,D9715,Issue with ui element issue in C&I,Data Issue,Open,Test Case 42,Medium,P2
2025-02-02,Global Nav,TC_009,E&I,Pass,D8281,Issue with data issue in E&I,Data Issue,In Progress,Test Case 94,High,P4
2025-02-03,Global Nav,TC_009,E&I,Pass,D6619,Issue with data issue in M&R,Environment,In Progress,Test Case 4,Critical,P2
2025-02-04,Global Nav,TC_009,E&I,Fail,D_1603,Environment Issue detected in E&I module.,Automation,Closed,Test Case 61,Medium,P3
2025-02-05,Global Nav,TC_009,E&I,Fail,D_1886,Requirement Gap detected in E&I module.,Automation,Closed,Test Case 110,Medium,P4
2025-02-06,Global Nav,TC_009,E&I,Pass,D9093,Issue with data issue in C&I,Environment,Closed,Test Case 41,High,P4
2025-02-07,Global Nav,TC_009,E&I,Pass,D1524,Issue with data issue in M&R,Environment,Open,Test Case 32,High,P2
2025-02-08,Global Nav,TC_009,E&I,Pass,D9082,Issue with ui element issue in M&R,Data Issue,In Progress,Test Case 49,High,P1
2025-02-09,Global Nav,TC_009,E&I,Pass,D4727,Issue with environment in C&I,Environment,In Progress,Test Case 102,Medium,P4
2025-02-10,Global Nav,TC_009,E&I,Pass,D8415,Issue with data issue in M&R,Environment,Open,Test Case 23,High,P4
2025-02-11,Global Nav,TC_009,E&I,Pass,D3009,Issue with environment in C&I,Data Issue,Open,Test Case 93,Critical,P2
2025-02-12,Global Nav,TC_009,E&I,Fail,D_1366,Code Issue detected in E&I module.,Automation,Open,Test Case 9,Medium,P1
2025-02-13,Global Nav,TC_009,E&I,Fail,D_1576,Automation Script Issue detected in E&I module.,Manual,Closed,Test Case 7,Medium,P3
2025-02-14,Global Nav,TC_009,E&I,Fail,D_1338,Environment Issue detected in E&I module.,Manual,In Progress,Test Case 113,Critical,P1
2025-02-15,Global Nav,TC_009,E&I,Pass,D8415,Issue with ui element issue in M&R,Environment,Open,Test Case 68,Medium,P2
2025-02-16,Global Nav,TC_009,E&I,Pass,D9715,Issue with data issue in M&R,UI Element Issue,Open,Test Case 10,Critical,P3
2025-02-17,Global Nav,TC_009,E&I,Pass,D4727,Issue with data issue in M&R,Environment,Open,Test Case 58,Critical,P2
2025-02-18,Global Nav,TC_009,E&I,Pass,D9376,Issue with data issue in M&R,Data Issue,Open,Test Case 81,High,P4
2025-02-19,Global Nav,TC_009,E&I,Fail,D_1162,Code Issue detected in E&I module.,Automation,Closed,Test Case 44,Medium,P1
2025-02-20,Global Nav,TC_009,E&I,Pass,D7689,Issue with ui element issue in E&I,Environment,In Progress,Test Case 45,Medium,P3
2025-02-21,Global Nav,TC_009,E&I,Pass,D3066,Issue with ui element issue in E&I,Data Issue,In Progress,Test Case 75,Critical,P2
2025-02-22,Global Nav,TC_009,E&I,Fail,D_1482,Automation Script Issue detected in E&I module.,Manual,Closed,Test Case 115,Critical,P2
2025-02-23,Global Nav,TC_009,E&I,Pass,D3545,Issue with ui element issue in M&R,Data Issue,Open,Test Case 8,Medium,P4
2025-02-24,Global Nav,TC_009,E&I,Pass,D8392,Issue with data issue in C&I,Environment,Open,Test Case 38,Medium,P1
2025-02-25,Global Nav,TC_009,E&I,Pass,D6323,Issue with data issue in C&I,Data Issue,Open,Test Case 41,Critical,P1
2025-02-26,Global Nav,TC_009,E&I,Pass,D9376,Issue with ui element issue in C&I,UI Element Issue,Open,Test Case 43,High,P2
2025-02-27,Global Nav,TC_009,E&I,Pass,D8789,Issue with data issue in M&R,UI Element Issue,Closed,Test Case 1,High,P1
2025-02-28,Global Nav,TC_009,E&I,Fail,D_1984,Environment Issue detected in E&I module.,Automation,In Progress,Test Case 57,Medium,P3
2025-03-01,Global Nav,TC_009,E&I,Pass,D1373,Issue with data issue in C&I,UI Element Issue,Closed,Test Case 5,Medium,P1
2025-03-02,Global Nav,TC_009,E&I,Fail,D_1037,Requirement Gap detected in E&I module.,Automation,Open,Test Case 43,Medium,P3
2025-03-03,Global Nav,TC_009,E&I,Pass,D6323,Issue with ui element issue in E&I,Data Issue,Open,Test Case 9,High,P3
2025-03-04,Global Nav,TC_009,E&I,Pass,D8278,Issue with ui element issue in C&I,Environment,In Progress,Test Case 17,High,P4
2025-03-05,Global Nav,TC_009,E&I,Pass,D3545,Issue with ui element issue in C&I,Data Issue,Open,Test Case 27,Critical,P2
2024-12-15,Global Nav,TC_010,M&R,Pass,D1621,Issue with ui element issue in C&I,Data Issue,Closed,Test Case 88,Medium,P4
2024-12-16,Global Nav,TC_010,M&R,Pass,D8281,Issue with ui element issue in E&I,Environment,In Progress,Test Case 64,Medium,P1
2024-12-17,Global Nav,TC_010,M&R,Fail,D_1323,Test Data Issue detected in M&R module.,Manual,Open,Test Case 86,High,P3
2024-12-18,Global Nav,TC_010,M&R,Fail,D_1145,Code Issue detected in M&R module.,Manual,In Progress,Test Case 102,Critical,P3
2024-12-19,Global Nav,TC_010,M&R,Fail,D_1552,Requirement Gap detected in M&R module.,Manual,In Progress,Test Case 76,High,P2
2024-12-20,Global Nav,TC_010,M&R,Fail,D_1366,Environment Issue detected in M&R module.,Automation,Open,Test Case 6,Critical,P1
2024-12-21,Global Nav,TC_010,M&R,Pass,D8893,Issue with environment in E&I,Environment,Closed,Test Case 119,Medium,P4
2024-12-22,Global Nav,TC_010,M&R,Pass,D1972,Issue with environment in E&I,Data Issue,Closed,Test Case 67,Critical,P1
2024-12-23,Global Nav,TC_010,M&R,Pass,D4279,Issue with ui element issue in M&R,UI Element Issue,In Progress,Test Case 50,Medium,P3
2024-12-24,Global Nav,TC_010,M&R,Fail,D_1666,Automation Script Issue detected in M&R module.,Automation,Closed,Test Case 94,High,P2
2024-12-25,Global Nav,TC_010,M&R,Pass,D8789,Issue with data issue in C&I,UI Element Issue,In Progress,Test Case 5,Medium,P4
2024-12-26,Global Nav,TC_010,M&R,Pass,D9093,Issue with environment in E&I,Environment,In Progress,Test Case 92,High,P4
2024-12-27,Global Nav,TC_010,M&R,Pass,D3009,Issue with environment in C&I,UI Element Issue,Closed,Test Case 23,Critical,P2
2024-12-28,Global Nav,TC_010,M&R,Fail,D_1957,Code Issue detected in M&R module.,Manual,Closed,Test Case 100,Critical,P3
2024-12-29,Global Nav,TC_010,M&R,Pass,D4727,Issue with data issue in M&R,Environment,Closed,Test Case 73,Critical,P1
2024-12-30,Global Nav,TC_010,M&R,Fail,D_1779,Environment Issue detected in M&R module.,Manual,Open,Test Case 110,High,P1
2024-12-31,Global Nav,TC_010,M&R,Pass,D6532,Issue with data issue in C&I,Data Issue,Closed,Test Case 7,High,P3
2025-01-01,Global Nav,TC_010,M&R,Pass,D8893,Issue with environment in E&I,Data Issue,Open,Test Case 27,High,P3
2025-01-02,Global Nav,TC_010,M&R,Pass,D3009,Issue with data issue in M&R,UI Element Issue,In Progress,Test Case 27,Critical,P3
2025-01-03,Global Nav,TC_010,M&R,Pass,D6323,Issue with environment in M&R,Environment,Open,Test Case 12,High,P3
2025-01-04,Global Nav,TC_010,M&R,Pass,D9758,Issue with data issue in M&R,Data Issue,Open,Test Case 47,Critical,P3
2025-01-05,Global Nav,TC_010,M&R,Pass,D8400,Issue with data issue in M&R,UI Element Issue,In Progress,Test Case 98,Critical,P3
2025-01-06,Global Nav,TC_010,M&R,Pass,D1972,Issue with ui element issue in C&I,UI Element Issue,Closed,Test Case 39,Medium,P4
2025-01-07,Global Nav,TC_010,M&R,Pass,D3009,Issue with environment in C&I,Data Issue,Closed,Test Case 115,Medium,P4
2025-01-08,Global Nav,TC_010,M&R,Fail,D_1132,Environment Issue detected in M&R module.,Manual,Deferred,Test Case 70,Medium,P3
2025-01-09,Global Nav,TC_010,M&R,Pass,D1889,Issue with environment in M&R,UI Element Issue,Open,Test Case 56,Medium,P3
2025-01-10,Global Nav,TC_010,M&R,Fail,D_1966,Environment Issue detected in M&R module.,Manual,In Progress,Test Case 42,Critical,P2
2025-01-11,Global Nav,TC_010,M&R,Pass,D8893,Issue with ui element issue in C&I,UI Element Issue,Closed,Test Case 119,Critical,P1
2025-01-12,Global Nav,TC_010,M&R,Pass,D9082,Issue with data issue in C&I,UI Element Issue,In Progress,Test Case 109,Critical,P1
2025-01-13,Global Nav,TC_010,M&R,Fail,D_1537,Test Data Issue detected in M&R module.,Manual,Deferred,Test Case 64,High,P3
2025-01-14,Global Nav,TC_010,M&R,Pass,D3213,Issue with data issue in E&I,UI Element Issue,In Progress,Test Case 62,Critical,P1
2025-01-15,Global Nav,TC_010,M&R,Fail,D_1078,Requirement Gap detected in M&R module.,Manual,Closed,Test Case 7,Critical,P4
2025-01-16,Global Nav,TC_010,M&R,Fail,D_1895,Environment Issue detected in M&R module.,Automation,Deferred,Test Case 119,High,P4
2025-01-17,Global Nav,TC_010,M&R,Fail,D_1796,Automation Script Issue detected in M&R module.,Manual,Deferred,Test Case 104,High,P3
2025-01-18,Global Nav,TC_010,M&R,Pass,D9093,Issue with ui element issue in C&I,Data Issue,In Progress,Test Case 37,Critical,P1
2025-01-19,Global Nav,TC_010,M&R,Pass,D4727,Issue with data issue in C&I,Data Issue,In Progress,Test Case 74,High,P4
2025-01-20,Global Nav,TC_010,M&R,Pass,D9082,Issue with environment in C&I,Data Issue,In Progress,Test Case 118,High,P3
2025-01-21,Global Nav,TC_010,M&R,Pass,D8812,Issue with environment in M&R,Environment,Closed,Test Case 8,Medium,P1
2025-01-22,Global Nav,TC_010,M&R,Pass,D1373,Issue with ui element issue in E&I,Environment,In Progress,Test Case 60,Medium,P2
2025-01-23,Global Nav,TC_010,M&R,Pass,D8789,Issue with environment in M&R,Environment,Closed,Test Case 84,Critical,P2
2025-01-24,Global Nav,TC_010,M&R,Pass,D7669,Issue with ui element issue in M&R,Data Issue,Closed,Test Case 13,Medium,P3
2025-01-25,Global Nav,TC_010,M&R,Pass,D4204,Issue with environment in E&I,Environment,Closed,Test Case 29,High,P2
2025-01-26,Global Nav,TC_010,M&R,Fail,D_1202,Automation Script Issue detected in M&R module.,Manual,Deferred,Test Case 21,Critical,P3
2025-01-27,Global Nav,TC_010,M&R,Pass,D7689,Issue with ui element issue in C&I,UI Element Issue,Closed,Test Case 90,Critical,P3
2025-01-28,Global Nav,TC_010,M&R,Pass,D8789,Issue with data issue in M&R,Environment,In Progress,Test Case 113,Critical,P4
2025-01-29,Global Nav,TC_010,M&R,Pass,D3685,Issue with ui element issue in M&R,Environment,Closed,Test Case 34,Critical,P3
2025-01-30,Global Nav,TC_010,M&R,Pass,D3685,Issue with environment in E&I,Environment,Open,Test Case 88,Critical,P2
2025-01-31,Global Nav,TC_010,M&R,Pass,D9715,Issue with data issue in C&I,Data Issue,Closed,Test Case 114,Medium,P2
2025-02-01,Global Nav,TC_010,M&R,Pass,D3545,Issue with ui element issue in C&I,UI Element Issue,In Progress,Test Case 84,Medium,P4
2025-02-02,Global Nav,TC_010,M&R,Pass,D6619,Issue with data issue in C&I,UI Element Issue,Closed,Test Case 99,High,P1
2025-02-03,Global Nav,TC_010,M&R,Fail,D_1807,Test Data Issue detected in M&R module.,Manual,In Progress,Test Case 83,High,P4
2025-02-04,Global Nav,TC_010,M&R,Pass,D6606,Issue with environment in M&R,Environment,Closed,Test Case 89,Critical,P3
2025-02-05,Global Nav,TC_010,M&R,Fail,D_1059,Code Issue detected in M&R module.,Manual,Open,Test Case 70,High,P3
2025-02-06,Global Nav,TC_010,M&R,Pass,D3213,Issue with data issue in E&I,Environment,In Progress,Test Case 89,High,P1
2025-02-07,Global Nav,TC_010,M&R,Fail,D_1120,Test Data Issue detected in M&R module.,Automation,Open,Test Case 53,Critical,P4
2025-02-08,Global Nav,TC_010,M&R,Pass,D7558,Issue with ui element issue in E&I,Environment,Closed,Test Case 101,Medium,P4
2025-02-09,Global Nav,TC_010,M&R,Fail,D_1232,Environment Issue detected in M&R module.,Manual,Deferred,Test Case 38,Critical,P4
2025-02-10,Global Nav,TC_010,M&R,Fail,D_1169,Test Data Issue detected in M&R module.,Manual,Open,Test Case 113,Critical,P4
2025-02-11,Global Nav,TC_010,M&R,Pass,D9758,Issue with ui element issue in E&I,Environment,Open,Test Case 100,High,P3
2025-02-12,Global Nav,TC_010,M&R,Pass,D8789,Issue with environment in M&R,UI Element Issue,Closed,Test Case 81,Critical,P3
2025-02-13,Global Nav,TC_010,M&R,Pass,D3685,Issue with data issue in M&R,Environment,Open,Test Case 66,Critical,P3
2025-02-14,Global Nav,TC_010,M&R,Pass,D1889,Issue with environment in C&I,Environment,Closed,Test Case 57,Critical,P2
2025-02-15,Global Nav,TC_010,M&R,Pass,D3481,Issue with environment in C&I,Environment,In Progress,Test Case 32,Medium,P4
2025-02-16,Global Nav,TC_010,M&R,Pass,D1621,Issue with ui element issue in M&R,Data Issue,Closed,Test Case 86,Medium,P4
2025-02-17,Global Nav,TC_010,M&R,Fail,D_1773,Environment Issue detected in M&R module.,Automation,Open,Test Case 50,High,P4
2025-02-18,Global Nav,TC_010,M&R,Pass,D6532,Issue with ui element issue in E&I,Environment,Open,Test Case 25,Critical,P4
2025-02-19,Global Nav,TC_010,M&R,Fail,D_1740,Automation Script Issue detected in M&R module.,Automation,Deferred,Test Case 41,High,P4
2025-02-20,Global Nav,TC_010,M&R,Pass,D9185,Issue with environment in C&I,UI Element Issue,Closed,Test Case 66,High,P2
2025-02-21,Global Nav,TC_010,M&R,Fail,D_1540,Environment Issue detected in M&R module.,Automation,Open,Test Case 98,Medium,P4
2025-02-22,Global Nav,TC_010,M&R,Pass,D8893,Issue with ui element issue in M&R,Data Issue,Open,Test Case 12,Medium,P3
2025-02-23,Global Nav,TC_010,M&R,Pass,D9185,Issue with ui element issue in E&I,Data Issue,Open,Test Case 88,Medium,P2
2025-02-24,Global Nav,TC_010,M&R,Pass,D9422,Issue with data issue in M&R,Environment,Closed,Test Case 1,Medium,P4
2025-02-25,Global Nav,TC_010,M&R,Pass,D1889,Issue with data issue in E&I,UI Element Issue,Open,Test Case 55,Critical,P3
2025-02-26,Global Nav,TC_010,M&R,Pass,D3460,Issue with data issue in C&I,Data Issue,Closed,Test Case 92,High,P1
2025-02-27,Global Nav,TC_010,M&R,Pass,D1373,Issue with ui element issue in E&I,Data Issue,Open,Test Case 67,Critical,P2
